order_id,order_date,product_id,product_title,category,price,quantity,country,rating
ORD3242,2025-06-13T19:15:11.377078,P3263,Plush,Toys,53.66,4,FR,3.0
ORD3243,2025-07-18T19:15:11.377078,P4158,Moisturizer,Beauty,69.5,4,JP,4.7
ORD3244,2025-10-25T19:15:11.377078,P3485,Jeans,Clothing,59.21,2,CA,1.7
ORD3245,2025-10-28T19:15:11.377078,P9924,Air Fryer,Home,83.3,3,BR,4.5
ORD3246,2025-08-26T19:15:11.377078,P4999,Sneakers,Clothing,28.6,1,JP,4.8
ORD3247,2025-09-08T19:15:11.377078,P5374,Sunscreen,Beauty,35.76,2,CA,4.5
ORD3248,2025-08-08T19:15:11.377078,P1420,Vacuum,Home,53.2,4,FR,3.2
ORD3249,2025-07-07T19:15:11.377078,P2243,Python 101,Books,53.48,4,CA,1.1
ORD3250,2025-07-30T19:15:11.377078,P4896,Board Game,Toys,1.91,3,CA,3.0
ORD3251,2025-07-28T19:15:11.377078,P1880,Lamp,Home,37.07,1,BR,1.2
ORD3252,2025-09-14T19:15:11.377078,P9343,Novel,Books,73.06,4,JP,2.7
ORD3253,2025-06-03T19:15:11.377078,P2067,Jeans,Clothing,61.85,3,GB,2.9
ORD3254,2025-09-15T19:15:11.377078,P3465,Air Fryer,Home,37.87,2,GB,2.3
ORD3255,2025-08-28T19:15:11.377078,P1598,Lego,Toys,6.4,4,BR,1.2
ORD3256,2025-06-06T19:15:11.377078,P6286,Air Fryer,Home,55.42,1,DE,1.2
ORD3257,2025-06-25T19:15:11.377078,P8579,Python 101,Books,2.47,3,FR,4.7
ORD3258,2025-10-23T19:15:11.377078,P9791,Lego,Toys,67.79,4,DE,4.5
ORD3259,2025-11-10T19:15:11.377078,P5403,Fire TV Stick,Electronics,81.36,3,GB,4.2
ORD3260,2025-06-27T19:15:11.377078,P7601,Data Science,Books,46.74,1,DE,1.5
ORD3261,2025-06-08T19:15:11.377078,P2082,Board Game,Toys,13.85,4,JP,2.2
ORD3262,2025-09-21T19:15:11.377078,P5468,Kindle,Electronics,70.92,2,GB,2.8
ORD3263,2025-07-12T19:15:11.377078,P3960,Data Science,Books,16.53,4,GB,3.8
ORD3264,2025-07-27T19:15:11.377078,P4743,Moisturizer,Beauty,40.35,4,DE,3.8
ORD3265,2025-09-27T19:15:11.377078,P9185,Moisturizer,Beauty,4.63,3,IN,3.9
ORD3266,2025-10-16T19:15:11.377078,P9912,Python 101,Books,73.65,4,FR,1.7
ORD3267,2025-08-10T19:15:11.377078,P4630,Lego,Toys,64.92,4,BR,2.5
ORD3268,2025-06-24T19:15:11.377078,P2787,Plush,Toys,2.89,1,US,4.3
ORD3269,2025-10-09T19:15:11.377078,P6770,Plush,Toys,38.94,1,IN,3.0
ORD3270,2025-10-04T19:15:11.377078,P9359,Sunscreen,Beauty,22.49,4,US,3.6
ORD3271,2025-09-29T19:15:11.377078,P3618,T-Shirt,Clothing,12.7,2,IN,1.6
ORD3272,2025-06-20T19:15:11.377078,P2563,Lego,Toys,36.15,3,US,3.9
ORD3273,2025-09-02T19:15:11.377078,P5300,USB-C Cable,Electronics,87.54,3,CA,2.0
ORD3274,2025-07-24T19:15:11.377078,P1524,Board Game,Toys,43.6,2,CA,2.1
ORD3275,2025-06-01T19:15:11.377078,P4768,Moisturizer,Beauty,37.6,2,IN,2.0
ORD3276,2025-10-25T19:15:11.377078,P6682,Novel,Books,19.73,2,JP,2.5
ORD3277,2025-07-07T19:15:11.377078,P6239,Lego,Toys,7.97,4,US,4.6
ORD3278,2025-08-12T19:15:11.377078,P8853,Moisturizer,Beauty,19.09,3,BR,2.2
ORD3279,2025-08-13T19:15:11.377078,P7892,Sunscreen,Beauty,53.04,4,CA,4.3
ORD3280,2025-07-28T19:15:11.377078,P8269,Board Game,Toys,37.13,3,US,1.3
ORD3281,2025-06-24T19:15:11.377078,P9747,Lego,Toys,37.0,4,IN,4.2
ORD3282,2025-09-17T19:15:11.377078,P4431,Sunscreen,Beauty,1.68,2,US,3.8
ORD3283,2025-11-15T19:15:11.377078,P9925,Moisturizer,Beauty,24.52,1,IN,1.9
ORD3284,2025-06-01T19:15:11.377078,P7988,Kindle,Electronics,87.25,3,US,1.7
ORD3285,2025-05-30T19:15:11.377078,P5242,Novel,Books,14.18,4,JP,3.1
ORD3286,2025-08-29T19:15:11.377078,P9975,Data Science,Books,24.95,3,DE,3.5
ORD3287,2025-08-23T19:15:11.377078,P5426,Sunscreen,Beauty,25.0,2,US,4.4
ORD3288,2025-11-23T19:15:11.377078,P9314,Vacuum,Home,21.78,2,FR,1.5
ORD3289,2025-11-21T19:15:11.377078,P6336,T-Shirt,Clothing,14.83,2,DE,1.9
ORD3290,2025-06-06T19:15:11.377078,P9785,Air Fryer,Home,37.61,3,IN,1.1
ORD3291,2025-06-10T19:15:11.377078,P3073,Lamp,Home,55.47,4,BR,4.1
ORD3292,2025-06-07T19:15:11.377078,P8166,Air Fryer,Home,28.33,1,BR,1.4
ORD3293,2025-10-17T19:15:11.377078,P6762,Lego,Toys,46.72,3,IN,4.4
ORD3294,2025-10-27T19:15:11.377078,P6762,Vacuum,Home,28.58,3,CA,3.8
ORD3295,2025-07-16T19:15:11.377078,P3311,Sunscreen,Beauty,57.71,2,BR,1.5
ORD3296,2025-06-17T19:15:11.377078,P9435,USB-C Cable,Electronics,77.5,4,BR,2.7
ORD3297,2025-10-04T19:15:11.377078,P9371,Moisturizer,Beauty,3.59,2,FR,4.4
ORD3298,2025-07-01T19:15:11.377078,P4618,Sunscreen,Beauty,57.15,2,GB,2.7
ORD3299,2025-08-15T19:15:11.377078,P7749,Moisturizer,Beauty,53.65,1,FR,4.3
ORD3300,2025-11-06T19:15:11.377078,P5710,Board Game,Toys,6.11,1,IN,1.3
ORD3301,2025-09-24T19:15:11.377078,P5967,Moisturizer,Beauty,49.95,1,FR,3.0
ORD3302,2025-08-04T19:15:11.377078,P9420,Sneakers,Clothing,4.24,4,IN,4.9
ORD3303,2025-06-17T19:15:11.377078,P8279,Lamp,Home,78.5,4,GB,2.7
ORD3304,2025-09-25T19:15:11.377078,P6667,Lego,Toys,35.04,4,DE,2.1
ORD3305,2025-10-03T19:15:11.377078,P7899,Jeans,Clothing,17.83,3,US,4.4
ORD3306,2025-11-22T19:15:11.377078,P6731,T-Shirt,Clothing,26.71,4,GB,1.4
ORD3307,2025-06-13T19:15:11.377078,P4300,Data Science,Books,36.57,4,US,1.3
ORD3308,2025-10-14T19:15:11.377078,P1727,Plush,Toys,38.41,4,IN,1.6
ORD3309,2025-07-18T19:15:11.377078,P6330,Jeans,Clothing,26.77,4,GB,4.1
ORD3310,2025-09-26T19:15:11.377078,P1244,Air Fryer,Home,7.91,4,IN,2.2
ORD3311,2025-07-24T19:15:11.377078,P4336,Python 101,Books,10.41,1,BR,3.7
ORD3312,2025-06-22T19:15:11.377078,P1283,Kindle,Electronics,51.47,4,DE,3.0
ORD3313,2025-11-08T19:15:11.377078,P3551,USB-C Cable,Electronics,57.19,1,JP,3.9
ORD3314,2025-09-14T19:15:11.377078,P2241,Vacuum,Home,23.8,1,FR,1.7
ORD3315,2025-07-28T19:15:11.377078,P4632,Data Science,Books,60.95,2,IN,2.7
ORD3316,2025-09-06T19:15:11.377078,P7961,Sunscreen,Beauty,3.51,1,GB,3.4
ORD3317,2025-06-23T19:15:11.377078,P4556,Jeans,Clothing,22.39,3,JP,4.1
ORD3318,2025-08-05T19:15:11.377078,P2515,Fire TV Stick,Electronics,85.51,4,BR,3.6
ORD3319,2025-08-18T19:15:11.377078,P6067,Sunscreen,Beauty,34.65,2,BR,2.8
ORD3320,2025-10-14T19:15:11.377078,P5288,Kindle,Electronics,74.48,2,US,1.9
ORD3321,2025-08-27T19:15:11.377078,P8452,Python 101,Books,52.15,2,CA,2.6
ORD3322,2025-11-17T19:15:11.377078,P2115,Jeans,Clothing,13.51,4,IN,4.4
ORD3323,2025-09-12T19:15:11.377078,P4711,T-Shirt,Clothing,33.4,2,BR,1.8
ORD3324,2025-07-14T19:15:11.377078,P2707,Kindle,Electronics,53.9,3,CA,4.4
ORD3325,2025-10-22T19:15:11.377078,P3721,Sneakers,Clothing,20.72,2,IN,2.6
ORD3326,2025-08-26T19:15:11.377078,P1376,Lamp,Home,53.99,4,US,2.7
ORD3327,2025-08-19T19:15:11.377078,P8022,Kindle,Electronics,96.75,2,BR,3.5
ORD3328,2025-07-30T19:15:11.377078,P7576,T-Shirt,Clothing,58.68,3,IN,4.5
ORD3329,2025-09-08T19:15:11.377078,P5771,Moisturizer,Beauty,10.9,1,JP,1.4
ORD3330,2025-07-22T19:15:11.377078,P4751,Kindle,Electronics,61.05,1,US,1.2
ORD3331,2025-10-01T19:15:11.377078,P2055,Moisturizer,Beauty,42.59,2,GB,4.4
ORD3332,2025-06-18T19:15:11.377078,P3024,Moisturizer,Beauty,1.98,3,IN,4.6
ORD3333,2025-08-01T19:15:11.377078,P2742,USB-C Cable,Electronics,56.21,4,BR,3.3
ORD3334,2025-07-19T19:15:11.377078,P8509,Plush,Toys,64.86,2,DE,4.6
ORD3335,2025-07-22T19:15:11.377078,P6607,T-Shirt,Clothing,39.0,3,IN,4.4
ORD3336,2025-09-07T19:15:11.377078,P4753,Echo Dot,Electronics,59.37,4,BR,3.7
ORD3337,2025-07-20T19:15:11.377078,P2916,Novel,Books,8.84,2,FR,2.7
ORD3338,2025-06-23T19:15:11.377078,P2479,Jeans,Clothing,38.48,4,JP,1.3
ORD3339,2025-05-30T19:15:11.377078,P6565,Data Science,Books,29.74,3,GB,2.5
ORD3340,2025-09-21T19:15:11.377078,P5386,Plush,Toys,40.68,4,GB,1.1
ORD3341,2025-08-01T19:15:11.377078,P1235,T-Shirt,Clothing,67.84,3,JP,1.2
ORD3342,2025-09-30T19:15:11.377078,P4849,Kindle,Electronics,107.19,1,BR,1.0
ORD3343,2025-10-14T19:15:11.377078,P2361,Kindle,Electronics,63.3,1,GB,3.9
ORD3344,2025-06-28T19:15:11.377078,P1507,Jeans,Clothing,22.76,4,BR,3.9
ORD3345,2025-06-26T19:15:11.377078,P5334,Data Science,Books,56.15,3,CA,4.1
ORD3346,2025-10-08T19:15:11.377078,P5956,Jeans,Clothing,19.8,4,BR,3.7
ORD3347,2025-07-02T19:15:11.377078,P8085,Sunscreen,Beauty,32.95,3,IN,4.9
ORD3348,2025-11-23T19:15:11.377078,P1044,Jeans,Clothing,51.19,1,DE,3.9
ORD3349,2025-06-05T19:15:11.377078,P9658,Plush,Toys,41.8,4,DE,4.1
ORD3350,2025-09-22T19:15:11.377078,P1649,Fire TV Stick,Electronics,76.87,2,BR,2.1
ORD3351,2025-07-11T19:15:11.377078,P6634,Jeans,Clothing,53.95,4,US,1.5
ORD3352,2025-08-15T19:15:11.377078,P5312,T-Shirt,Clothing,56.54,1,CA,4.4
ORD3353,2025-09-19T19:15:11.377078,P7958,Jeans,Clothing,42.4,1,US,4.7
ORD3354,2025-09-01T19:15:11.377078,P4680,Board Game,Toys,30.16,3,DE,2.9
ORD3355,2025-06-28T19:15:11.377078,P4319,Sunscreen,Beauty,35.07,1,US,1.5
ORD3356,2025-11-04T19:15:11.377078,P2698,Lego,Toys,12.72,3,GB,2.3
ORD3357,2025-09-16T19:15:11.377078,P8194,Moisturizer,Beauty,43.78,2,FR,4.8
ORD3358,2025-10-19T19:15:11.377078,P7745,Sneakers,Clothing,45.91,4,CA,3.3
ORD3359,2025-06-27T19:15:11.377078,P8772,Moisturizer,Beauty,14.05,4,GB,1.2
ORD3360,2025-05-28T19:15:11.377078,P6558,Plush,Toys,50.51,2,FR,2.5
ORD3361,2025-06-05T19:15:11.377078,P7382,Sneakers,Clothing,17.59,1,FR,3.4
ORD3362,2025-11-14T19:15:11.377078,P7852,Sunscreen,Beauty,42.55,3,CA,2.6
ORD3363,2025-10-18T19:15:11.377078,P2110,Sunscreen,Beauty,11.38,1,US,2.9
ORD3364,2025-06-26T19:15:11.377078,P4243,Echo Dot,Electronics,72.37,3,CA,2.0
ORD3365,2025-06-15T19:15:11.377078,P7311,Jeans,Clothing,4.62,3,DE,2.8
ORD3366,2025-10-03T19:15:11.377078,P2988,Lego,Toys,26.5,2,FR,4.3
ORD3367,2025-11-04T19:15:11.377078,P2579,Fire TV Stick,Electronics,52.18,2,IN,4.7
ORD3368,2025-10-21T19:15:11.377078,P5975,Lego,Toys,7.81,3,IN,3.7
ORD3369,2025-10-08T19:15:11.377078,P9876,Sneakers,Clothing,14.5,3,BR,3.9
ORD3370,2025-07-29T19:15:11.377078,P8177,Sneakers,Clothing,6.69,4,DE,4.0
ORD3371,2025-10-16T19:15:11.377078,P3569,Lamp,Home,22.77,2,FR,1.6
ORD3372,2025-09-20T19:15:11.377078,P2571,Data Science,Books,35.04,2,JP,5.0
ORD3373,2025-09-02T19:15:11.377078,P6793,Data Science,Books,10.34,1,DE,2.0
ORD3374,2025-09-18T19:15:11.377078,P4398,Python 101,Books,22.62,2,GB,2.7
ORD3375,2025-10-28T19:15:11.377078,P9134,Air Fryer,Home,26.31,4,DE,1.3
ORD3376,2025-09-23T19:15:11.377078,P6086,Novel,Books,25.9,4,IN,1.5
ORD3377,2025-08-24T19:15:11.377078,P4587,Board Game,Toys,14.05,1,GB,4.0
ORD3378,2025-06-16T19:15:11.377078,P9515,Moisturizer,Beauty,32.25,2,BR,2.2
ORD3379,2025-10-14T19:15:11.377078,P7481,Jeans,Clothing,68.6,4,GB,4.8
ORD3380,2025-07-10T19:15:11.377078,P2614,Fire TV Stick,Electronics,118.14,4,US,2.9
ORD3381,2025-08-29T19:15:11.377078,P2894,Moisturizer,Beauty,35.41,3,GB,2.8
ORD3382,2025-07-21T19:15:11.377078,P3623,Echo Dot,Electronics,94.73,3,US,1.8
ORD3383,2025-11-09T19:15:11.377078,P7135,Lamp,Home,42.29,4,CA,4.4
ORD3384,2025-10-19T19:15:11.377078,P5972,Moisturizer,Beauty,32.42,2,US,2.6
ORD3385,2025-08-29T19:15:11.377078,P6526,Novel,Books,9.33,4,CA,1.3
ORD3386,2025-07-12T19:15:11.377078,P5727,Board Game,Toys,11.28,2,GB,4.6
ORD3387,2025-11-15T19:15:11.377078,P3250,USB-C Cable,Electronics,53.81,3,US,4.6
ORD3388,2025-06-06T19:15:11.377078,P3855,Vacuum,Home,29.37,2,JP,4.7
ORD3389,2025-07-16T19:15:11.377078,P4141,Air Fryer,Home,65.33,4,DE,2.3
ORD3390,2025-09-15T19:15:11.377078,P7728,Moisturizer,Beauty,38.01,3,JP,2.9
ORD3391,2025-07-02T19:15:11.377078,P4741,Air Fryer,Home,34.86,3,BR,4.1
ORD3392,2025-10-31T19:15:11.377078,P5247,Echo Dot,Electronics,62.92,4,FR,3.1
ORD3393,2025-06-09T19:15:11.377078,P7190,Sunscreen,Beauty,27.43,2,IN,4.7
ORD3394,2025-10-01T19:15:11.377078,P4909,Lego,Toys,11.23,1,FR,2.5
ORD3395,2025-08-26T19:15:11.377078,P6319,Air Fryer,Home,15.3,2,GB,1.4
ORD3396,2025-09-05T19:15:11.377078,P2822,Plush,Toys,19.5,4,CA,4.6
ORD3397,2025-06-17T19:15:11.377078,P1406,Jeans,Clothing,32.1,1,BR,3.8
ORD3398,2025-08-14T19:15:11.377078,P6057,Novel,Books,35.51,1,GB,4.9
ORD3399,2025-10-01T19:15:11.377078,P7455,Echo Dot,Electronics,91.3,4,GB,2.5
ORD3400,2025-11-23T19:15:11.377078,P6341,T-Shirt,Clothing,21.35,4,DE,5.0
ORD3401,2025-11-06T19:15:11.377078,P3428,Lego,Toys,24.89,2,JP,2.3
ORD3402,2025-10-13T19:15:11.377078,P2271,Kindle,Electronics,75.07,1,BR,1.6
ORD3403,2025-08-26T19:15:11.377078,P8161,Echo Dot,Electronics,94.3,1,GB,2.2
ORD3404,2025-08-06T19:15:11.377078,P6600,Plush,Toys,87.58,1,DE,1.5
ORD3405,2025-06-23T19:15:11.377078,P9749,USB-C Cable,Electronics,57.82,3,DE,2.7
ORD3406,2025-09-21T19:15:11.377078,P1630,Data Science,Books,57.86,4,BR,1.4
ORD3407,2025-08-17T19:15:11.377078,P2798,Lego,Toys,37.69,4,DE,3.9
ORD3408,2025-07-22T19:15:11.377078,P2001,Lego,Toys,28.99,4,DE,3.9
ORD3409,2025-08-06T19:15:11.377078,P5836,Moisturizer,Beauty,3.71,3,BR,1.8
ORD3410,2025-10-22T19:15:11.377078,P9892,Sunscreen,Beauty,14.61,1,CA,3.7
ORD3411,2025-08-28T19:15:11.377078,P1692,T-Shirt,Clothing,2.12,1,GB,2.3
ORD3412,2025-08-29T19:15:11.377078,P7542,USB-C Cable,Electronics,62.99,1,DE,4.0
ORD3413,2025-08-05T19:15:11.377078,P6146,USB-C Cable,Electronics,83.34,2,BR,4.4
ORD3414,2025-06-07T19:15:11.377078,P1941,Echo Dot,Electronics,84.2,3,DE,4.1
ORD3415,2025-06-03T19:15:11.377078,P5024,T-Shirt,Clothing,25.15,3,JP,4.3
ORD3416,2025-06-15T19:15:11.377078,P3657,Data Science,Books,63.95,3,IN,3.9
ORD3417,2025-06-01T19:15:11.377078,P1150,Vacuum,Home,2.57,1,BR,1.7
ORD3418,2025-06-11T19:15:11.377078,P2022,Sunscreen,Beauty,54.03,2,DE,5.0
ORD3419,2025-08-29T19:15:11.377078,P7919,Vacuum,Home,14.14,1,IN,2.2
ORD3420,2025-07-26T19:15:11.377078,P4663,Plush,Toys,53.15,4,DE,4.6
ORD3421,2025-07-21T19:15:11.377078,P1963,Moisturizer,Beauty,32.39,1,IN,4.7
ORD3422,2025-08-06T19:15:11.377078,P2269,Kindle,Electronics,127.52,4,US,1.7
ORD3423,2025-09-22T19:15:11.377078,P3603,Echo Dot,Electronics,45.09,2,GB,1.3
ORD3424,2025-06-23T19:15:11.377078,P6021,Moisturizer,Beauty,12.34,2,GB,2.0
ORD3425,2025-10-28T19:15:11.377078,P3330,Air Fryer,Home,29.29,3,IN,3.5
ORD3426,2025-09-19T19:15:11.377078,P1332,Novel,Books,36.35,1,DE,2.3
ORD3427,2025-10-18T19:15:11.377078,P5092,Python 101,Books,25.5,3,US,3.7
ORD3428,2025-06-09T19:15:11.377078,P7891,Sneakers,Clothing,17.28,1,DE,2.4
ORD3429,2025-10-04T19:15:11.377078,P4052,Board Game,Toys,21.74,2,FR,3.8
ORD3430,2025-07-07T19:15:11.377078,P5284,Kindle,Electronics,91.48,3,US,3.0
ORD3431,2025-08-26T19:15:11.377078,P7304,Novel,Books,61.88,1,JP,1.7
ORD3432,2025-11-06T19:15:11.377078,P4171,Moisturizer,Beauty,41.67,4,BR,2.0
ORD3433,2025-09-26T19:15:11.377078,P5989,Sneakers,Clothing,34.26,2,GB,3.1
ORD3434,2025-09-06T19:15:11.377078,P3919,Sneakers,Clothing,3.43,2,FR,3.8
ORD3435,2025-06-12T19:15:11.377078,P8827,Data Science,Books,43.99,3,GB,4.0
ORD3436,2025-11-06T19:15:11.377078,P7895,T-Shirt,Clothing,37.73,2,BR,1.0
ORD3437,2025-08-11T19:15:11.377078,P6503,Moisturizer,Beauty,28.11,3,DE,2.8
ORD3438,2025-06-15T19:15:11.377078,P2644,Python 101,Books,61.4,4,FR,1.7
ORD3439,2025-10-31T19:15:11.377078,P5489,Lego,Toys,37.11,3,GB,2.1
ORD3440,2025-08-16T19:15:11.377078,P4062,Echo Dot,Electronics,58.48,2,JP,3.7
ORD3441,2025-06-04T19:15:11.377078,P8735,Data Science,Books,28.42,4,JP,4.8
ORD3442,2025-07-03T19:15:11.377078,P3622,Vacuum,Home,32.2,1,FR,4.1
ORD3443,2025-09-29T19:15:11.377078,P1799,USB-C Cable,Electronics,51.95,2,BR,1.9
ORD3444,2025-10-12T19:15:11.377078,P5428,Jeans,Clothing,36.9,2,JP,1.2
ORD3445,2025-06-24T19:15:11.377078,P6607,Python 101,Books,28.49,3,DE,4.5
ORD3446,2025-08-03T19:15:11.377078,P9928,Air Fryer,Home,35.69,1,CA,4.3
ORD3447,2025-11-08T19:15:11.377078,P8721,Jeans,Clothing,48.21,2,DE,1.8
ORD3448,2025-08-02T19:15:11.377078,P2501,Fire TV Stick,Electronics,70.44,4,IN,3.1
ORD3449,2025-08-19T19:15:11.377078,P4419,Fire TV Stick,Electronics,39.33,3,DE,1.4
ORD3450,2025-06-29T19:15:11.377078,P2692,Moisturizer,Beauty,36.13,4,FR,1.6
ORD3451,2025-07-15T19:15:11.377078,P3599,Vacuum,Home,9.82,3,BR,3.8
ORD3452,2025-06-13T19:15:11.377078,P8894,Fire TV Stick,Electronics,84.01,1,FR,3.9
ORD3453,2025-11-02T19:15:11.377078,P6213,Kindle,Electronics,21.51,3,IN,2.7
ORD3454,2025-11-09T19:15:11.377078,P9979,T-Shirt,Clothing,25.66,3,GB,4.5
ORD3455,2025-09-16T19:15:11.377078,P4494,Jeans,Clothing,12.3,4,GB,2.7
ORD3456,2025-11-09T19:15:11.377078,P3722,Novel,Books,73.88,4,JP,1.2
ORD3457,2025-09-16T19:15:11.377078,P6446,Plush,Toys,46.68,4,JP,4.6
ORD3458,2025-09-02T19:15:11.377078,P5524,Novel,Books,63.48,1,GB,4.6
ORD3459,2025-05-30T19:15:11.377078,P6842,Moisturizer,Beauty,21.7,2,GB,1.8
ORD3460,2025-10-15T19:15:11.377078,P5891,Lego,Toys,3.08,2,CA,4.1
ORD3461,2025-07-25T19:15:11.377078,P3822,Fire TV Stick,Electronics,88.77,4,FR,2.5
ORD3462,2025-10-10T19:15:11.377078,P5647,Python 101,Books,15.48,3,IN,2.4
ORD3463,2025-06-06T19:15:11.377078,P5419,Data Science,Books,31.63,1,US,2.5
ORD3464,2025-09-11T19:15:11.377078,P6797,Echo Dot,Electronics,122.55,3,BR,4.2
ORD3465,2025-11-12T19:15:11.377078,P8900,Plush,Toys,36.68,3,BR,3.1
ORD3466,2025-09-11T19:15:11.377078,P8311,T-Shirt,Clothing,36.76,3,BR,4.1
ORD3467,2025-09-18T19:15:11.377078,P9408,Sunscreen,Beauty,25.51,1,JP,4.6
ORD3468,2025-06-29T19:15:11.377078,P9267,T-Shirt,Clothing,33.06,3,CA,2.2
ORD3469,2025-07-09T19:15:11.377078,P7935,Jeans,Clothing,28.09,4,US,3.6
ORD3470,2025-08-16T19:15:11.377078,P1526,Board Game,Toys,11.17,3,CA,4.4
ORD3471,2025-10-03T19:15:11.377078,P1663,Echo Dot,Electronics,53.03,4,FR,1.4
ORD3472,2025-08-10T19:15:11.377078,P8067,Moisturizer,Beauty,22.88,4,IN,3.6
ORD3473,2025-08-22T19:15:11.377078,P8394,Data Science,Books,8.13,1,GB,3.7
ORD3474,2025-08-16T19:15:11.377078,P4884,Data Science,Books,46.41,4,CA,4.3
ORD3475,2025-08-31T19:15:11.377078,P9409,Lamp,Home,8.93,3,JP,1.9
ORD3476,2025-06-20T19:15:11.377078,P1825,Jeans,Clothing,15.29,3,IN,2.4
ORD3477,2025-10-26T19:15:11.377078,P6573,T-Shirt,Clothing,11.98,3,IN,2.2
ORD3478,2025-07-05T19:15:11.377078,P2493,Lego,Toys,57.49,4,BR,1.9
ORD3479,2025-09-12T19:15:11.377078,P4355,Moisturizer,Beauty,25.3,3,BR,3.6
ORD3480,2025-08-21T19:15:11.377078,P5286,Plush,Toys,40.83,2,IN,3.6
ORD3481,2025-09-10T19:15:11.377078,P9095,Moisturizer,Beauty,47.09,3,BR,1.7
ORD3482,2025-07-05T19:15:11.377078,P5430,Air Fryer,Home,32.71,4,US,2.0
ORD3483,2025-09-20T19:15:11.377078,P2074,Air Fryer,Home,6.9,4,JP,2.8
ORD3484,2025-07-06T19:15:11.377078,P9203,Data Science,Books,14.33,3,BR,1.3
ORD3485,2025-09-08T19:15:11.377078,P4125,Echo Dot,Electronics,83.36,1,US,3.8
ORD3486,2025-09-27T19:15:11.377078,P9489,Jeans,Clothing,20.43,1,US,1.8
ORD3487,2025-08-27T19:15:11.377078,P5351,Python 101,Books,18.8,2,BR,3.1
ORD3488,2025-07-03T19:15:11.377078,P9755,Fire TV Stick,Electronics,62.33,1,DE,3.2
ORD3489,2025-09-24T19:15:11.377078,P1020,Lamp,Home,12.44,2,GB,3.9
ORD3490,2025-06-26T19:15:11.377078,P8873,Python 101,Books,32.86,3,GB,3.2
ORD3491,2025-07-22T19:15:11.377078,P5839,Plush,Toys,13.88,3,JP,2.2
ORD3492,2025-09-24T19:15:11.377078,P2702,Kindle,Electronics,68.49,2,CA,3.2
ORD3493,2025-08-13T19:15:11.377078,P4747,Echo Dot,Electronics,88.03,2,IN,4.4
ORD3494,2025-08-06T19:15:11.377078,P4297,Lego,Toys,68.76,3,FR,2.5
ORD3495,2025-11-12T19:15:11.377078,P9372,Jeans,Clothing,27.7,2,DE,1.3
ORD3496,2025-07-13T19:15:11.377078,P5561,Lego,Toys,51.28,2,CA,2.4
ORD3497,2025-07-30T19:15:11.377078,P5773,Sneakers,Clothing,56.46,3,GB,2.7
ORD3498,2025-08-19T19:15:11.377078,P1397,Moisturizer,Beauty,57.28,4,BR,4.7
ORD3499,2025-09-14T19:15:11.377078,P4923,Jeans,Clothing,65.61,3,DE,2.7
ORD3500,2025-08-20T19:15:11.377078,P9874,USB-C Cable,Electronics,73.79,1,GB,1.7
ORD3501,2025-09-19T19:15:11.377078,P1804,Kindle,Electronics,80.75,2,CA,1.2
ORD3502,2025-10-13T19:15:11.377078,P1126,Data Science,Books,32.21,4,BR,4.5
ORD3503,2025-09-18T19:15:11.377078,P7759,Board Game,Toys,63.11,4,BR,4.8
ORD3504,2025-08-06T19:15:11.377078,P3816,Jeans,Clothing,23.13,4,BR,4.6
ORD3505,2025-07-03T19:15:11.377078,P9363,USB-C Cable,Electronics,67.6,1,IN,3.5
ORD3506,2025-10-27T19:15:11.377078,P5859,Novel,Books,11.83,1,BR,1.8
ORD3507,2025-06-25T19:15:11.377078,P9638,T-Shirt,Clothing,43.97,4,IN,3.2
ORD3508,2025-11-21T19:15:11.377078,P6467,Moisturizer,Beauty,36.03,3,BR,4.1
ORD3509,2025-11-13T19:15:11.377078,P7570,Novel,Books,41.95,2,FR,3.1
ORD3510,2025-10-07T19:15:11.377078,P7374,Moisturizer,Beauty,23.17,1,CA,3.9
ORD3511,2025-06-14T19:15:11.377078,P6163,Sunscreen,Beauty,2.59,1,BR,1.0
ORD3512,2025-08-24T19:15:11.377078,P6802,Sunscreen,Beauty,22.15,1,FR,3.1
ORD3513,2025-08-10T19:15:11.377078,P7427,Vacuum,Home,37.14,2,JP,1.5
ORD3514,2025-08-12T19:15:11.377078,P2815,Moisturizer,Beauty,40.99,4,GB,4.0
ORD3515,2025-07-15T19:15:11.377078,P1018,Python 101,Books,43.93,1,DE,1.8
ORD3516,2025-07-06T19:15:11.377078,P2836,Kindle,Electronics,59.17,2,JP,2.3
ORD3517,2025-07-02T19:15:11.377078,P7419,Air Fryer,Home,18.41,1,DE,1.3
ORD3518,2025-11-04T19:15:11.377078,P8117,Lamp,Home,47.97,2,CA,4.7
ORD3519,2025-07-22T19:15:11.377078,P1527,Python 101,Books,20.44,4,GB,1.4
ORD3520,2025-09-08T19:15:11.377078,P7007,Kindle,Electronics,116.89,3,JP,2.3
ORD3521,2025-06-18T19:15:11.377078,P2098,T-Shirt,Clothing,25.53,1,DE,4.0
ORD3522,2025-09-20T19:15:11.377078,P2889,Fire TV Stick,Electronics,73.11,3,CA,3.3
ORD3523,2025-08-28T19:15:11.377078,P1623,Board Game,Toys,43.16,3,IN,3.8
ORD3524,2025-09-02T19:15:11.377078,P1585,Novel,Books,35.09,4,FR,3.9
ORD3525,2025-08-04T19:15:11.377078,P2928,Board Game,Toys,10.4,2,IN,1.9
ORD3526,2025-07-12T19:15:11.377078,P2724,Python 101,Books,59.97,1,BR,1.9
